Command^CAGE^Contract^Part Number^Image Type^Image Name^
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806518-REG^1^samsung_du7200_series_50_4k_hdr_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806518-REG^T^samsung_du7200_series_50_4k_hdr_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806523-REG^1^samsung_du7200_series_65_4k_hdr_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806523-REG^T^samsung_du7200_series_65_4k_hdr_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806520-REG^1^samsung_du7200_series_55_4k_hdr_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806520-REG^T^samsung_du7200_series_55_4k_hdr_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1771776-REG^1^lg_27lq625s-pu_27_full_hd_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1771776-REG^T^lg_27lq625s-pu_27_full_hd_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806516-REG^1^samsung_du7200_series_43_4k_hdr_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806516-REG^T^samsung_du7200_series_43_4k_hdr_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1696667-REG^1^lg_uq7570puj_65_4k_hdr_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1696667-REG^T^lg_uq7570puj_65_4k_hdr_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1696653-REG^1^lg_uq7590pub_43_hdr_4k_uhd_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1696653-REG^T^lg_uq7590pub_43_hdr_4k_uhd_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806526-REG^1^samsung_du7200_series_75_4k_hdr_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806526-REG^T^samsung_du7200_series_75_4k_hdr_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1395974-REG^1^samsung_n5300_32_class_hdr_full_hd_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1395974-REG^T^samsung_n5300_32_class_hdr_full_hd_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1742755-REG^1^samsung_q60c_85_4k_hdr_smart_qled_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1742755-REG^T^samsung_q60c_85_4k_hdr_smart_qled_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806457-REG^1^samsung_q60d_series_32_4k_hdr_smart_qled_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806457-REG^T^samsung_q60d_series_32_4k_hdr_smart_qled_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1697601-REG^1^samsung_the_frame_ls03b_43_4k_hdr_smart_qled_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1697601-REG^T^samsung_the_frame_ls03b_43_4k_hdr_smart_qled_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1555337-REG^1^samsung_n5200_40_class_full_hd_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1555337-REG^T^samsung_n5200_40_class_full_hd_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1572693-REG^1^lg_lm530s-pu_24_class_hd_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1572693-REG^T^lg_lm530s-pu_24_class_hd_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1757499-REG^1^lg_c3_65_4k_hdr_smart_oled_evo_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1757499-REG^T^lg_c3_65_4k_hdr_smart_oled_evo_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1696651-REG^1^lg_lq630bpua_32_hd_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1696651-REG^T^lg_lq630bpua_32_hd_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806525-REG^1^samsung_du7200_series_70_4k_hdr_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806525-REG^T^samsung_du7200_series_70_4k_hdr_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1758956-REG^1^vizio_d-series_32_full_hd_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1758956-REG^T^vizio_d-series_32_full_hd_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806517-REG^1^samsung_du8000_series_43_4k_hdr_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806517-REG^T^samsung_du8000_series_43_4k_hdr_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1757483-REG^1^lg_ur9000_55_4k_hdr_smart_led_tv_fullsize.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1757483-REG^T^lg_ur9000_55_4k_hdr_smart_led_tv_thumb.jpg
ADD^9X4Y0^MARKETPLACE_9X4Y0^1806528-REG^1^samsung_du7200_series_85_4k_hdr_smart_led_tv_fullsize.jpg
